,Name,Coverage,,,
6500,BK11_02,78.6569,-0.542563028,,
6501,BK11_02,91.2706,-0.443534036,,
6502,BK11_02,96.2745,-0.40424888,,
6503,BK11_02,84.3876,-0.497571832,,
6504,BK11_02,130.1703,-0.138136089,,
6505,BK11_02,81.8543,-0.517460536,,
6506,BK11_02,89.7401,-0.45554985,,
6507,BK11_02,97.9133,-0.391382813,,
6508,BK11_02,129.1355,-0.146260208,,
6509,BK11_02,87.7316,-0.471318397,,
6510,BK11_02,115.4398,-0.253783882,,
6511,BK11_02,75.1708,-0.569932076,,
6512,BK11_02,114.6663,-0.259856559,,
6513,BK11_02,95.7172,-0.40862419,,
6514,BK11_02,90.9566,-0.445999221,,
6515,BK11_02,88.0264,-0.46900395,,
6516,BK11_02,181.7078,0.266480056,,
6517,BK11_02,111.2513,-0.286667408,,
6518,BK11_02,103.9553,-0.343947629,,
6519,BK11_02,136.6202,-0.087498521,,
6520,BK11_02,119.2766,-0.22366152,,
6521,BK11_02,119.8001,-0.21955157,,
6522,BK11_02,136.942,-0.084972099,,
6523,BK11_02,108.9621,-0.304639706,,
6524,BK11_02,109.3385,-0.301684624,,
6525,BK11_02,108.2092,-0.310550654,,
6526,BK11_02,93.3439,-0.427256749,,
6527,BK11_02,80.4076,-0.528818444,,
6528,BK11_02,123.9177,-0.187224674,,
6529,BK11_02,126.39,-0.167814875,,
6530,BK11_02,95.3032,-0.411874466,,
6531,BK11_02,112.608,-0.276016082,,
6532,BK11_02,92.0937,-0.437071954,,
6533,BK11_02,85.3143,-0.490296396,,
6534,BK11_02,99.361,-0.380017054,,
6535,BK11_02,118.6942,-0.228233889,,
6536,BK11_02,321.9301,1.367352362,,
6537,BK11_02,122.6916,-0.196850671,,
6538,BK11_02,128.3757,-0.152225328,,
6539,BK11_02,84.5071,-0.496633649,,
6540,BK11_02,125.0234,-0.178543925,,
6541,BK11_02,87.7529,-0.471151173,,
6542,BK11_02,235.195,0.686403115,,
6543,BK11_02,136.7612,-0.086391543,,
6544,BK11_02,107.9765,-0.31237756,,
6545,BK11_02,104.4403,-0.340139939,,
6546,BK11_02,124.416,-0.183312566,,
6547,BK11_02,123.8551,-0.18771614,,
6548,BK11_02,104.1286,-0.342587067,,
6549,BK11_02,108.528,-0.308047785,,
6550,BK11_02,81.0826,-0.523519081,,
6551,BK11_02,287.5324,1.097299201,,
6552,BK11_02,117.3421,-0.238849101,,
6553,BK11_02,114.526,-0.260958042,,
6554,BK11_02,116.5893,-0.244759264,,
6555,BK11_02,108.4753,-0.308461528,,
6556,BK11_02,126.6725,-0.165596994,,
6557,BK11_02,104.4858,-0.339782723,,
6558,BK11_02,89.601,-0.456641911,,
6559,BK11_02,92.6328,-0.43283953,,
6560,BK11_02,117.5612,-0.237128967,,
6561,BK11_02,114.8283,-0.258584712,,
6562,BK11_02,107.9641,-0.312474911,,
6563,BK11_02,96.6417,-0.401366027,,
6564,BK11_02,100.1164,-0.374086478,,
6565,BK11_02,84.7721,-0.494553158,,
6566,BK11_02,120.4928,-0.214113247,,
6567,BK11_02,112.1104,-0.279922694,,
6568,BK11_02,112.3305,-0.278194709,,
6569,BK11_02,48.2823,-0.781031203,,
6570,BK11_02,118.6221,-0.228799939,,
6571,BK11_02,135.1956,-0.098682924,,
6572,BK11_02,304.3862,1.229616826,,
6573,BK11_02,127.8886,-0.156049505,,
6574,BK11_02,109.1987,-0.302782181,,
6575,BK11_02,99.8726,-0.376000529,,
6576,BK11_02,89.523,-0.457254282,,
6577,BK11_02,103.5096,-0.347446779,,
6578,BK11_02,119.3536,-0.223057,,
6579,BK11_02,161.6915,0.109333936,,
6580,BK11_02,124.391,-0.183508839,,
6581,BK11_02,100.4805,-0.371227963,,
6582,BK11_02,121.9107,-0.202981445,,
6583,BK11_02,108.2642,-0.310118854,,
6584,BK11_02,112.7329,-0.275035504,,
6585,BK11_02,83.066,-0.507947591,,
6586,BK11_02,122.5805,-0.197722907,,
6587,BK11_02,106.9001,-0.320828277,,
6588,BK11_02,108.0107,-0.312109059,,
6589,BK11_02,95.4734,-0.410538242,,
6590,BK11_02,85.5436,-0.488496183,,
6591,BK11_02,160.9192,0.10327068,,
6592,BK11_02,13.405,-1.054849659,,
6593,BK11_02,69.4032,-0.61521297,,
6594,BK11_02,76.0519,-0.563014642,,
6595,BK11_02,127.2624,-0.160965743,,
6596,BK11_02,143.0466,-0.037045449,,
6597,BK11_02,99.2932,-0.380549345,,
6598,BK11_02,141.4773,-0.049365878,,
6599,BK11_02,110.4034,-0.293324193,,
6600,BK11_02,134.4212,-0.104762667,,
6601,BK11_02,144.2412,-0.027666755,,
6602,BK11_02,88.7428,-0.46337956,,
6603,BK11_02,87.3053,-0.474665239,,
6604,BK11_02,335.1573,1.471197886,,
6605,BK11_02,184.4222,0.287790559,,
6606,BK11_02,199.19,0.403731191,,
6607,BK11_02,114.4589,-0.261484837,,
6608,BK11_02,125.1201,-0.177784742,,
6609,BK11_02,113.395,-0.269837418,,
6610,BK11_02,117.6267,-0.236614733,,
6611,BK11_02,104.0587,-0.343135846,,
6612,BK11_02,119.8337,-0.21928778,,
6613,BK11_02,124.2522,-0.184598545,,
6614,BK11_02,126.5161,-0.166824876,,
6615,BK11_02,115.0704,-0.256684007,,
6616,BK11_02,165.6583,0.140476916,,
6617,BK11_02,114.1979,-0.263533924,,
6618,BK11_02,81.7829,-0.518021091,,
6619,BK11_02,113.9429,-0.265535906,,
6620,BK11_02,93.7796,-0.423836109,,
6621,BK11_02,186.5783,0.304717901,,
6622,BK11_02,147.2251,-0.004240432,,
6623,BK11_02,116.3766,-0.246429152,,
6624,BK11_02,79.4341,-0.536461302,,
6625,BK11_02,109.7253,-0.298647893,,
6626,BK11_02,131.0325,-0.131367037,,
6627,BK11_02,80.3652,-0.529151322,,
6628,BK11_02,147.0786,-0.00539059,,
6629,BK11_02,126.1479,-0.16971558,,
6630,BK11_02,111.7908,-0.282431844,,
6631,BK11_02,125.9563,-0.171219814,,
6632,BK11_02,110.9348,-0.289152221,,
6633,BK11_02,124.0503,-0.186183643,,
6634,BK11_02,114.8987,-0.258032008,,
6635,BK11_02,91.1749,-0.444285368,,
6636,BK11_02,84.8967,-0.493574935,,
6637,BK11_02,215.5666,0.532302363,,
6638,BK11_02,133.2699,-0.113801416,,
6639,BK11_02,166.9206,0.150387116,,
6640,BK11_02,101.7489,-0.361269872,,
6641,BK11_02,93.218,-0.428245179,,
6642,BK11_02,307.6811,1.255484781,,
6643,BK11_02,104.9876,-0.335843138,,
6644,BK11_02,158.1233,0.081320328,,
6645,BK11_02,178.0568,0.237816393,,
6646,BK11_02,117.4452,-0.238039672,,
6647,BK11_02,102.1011,-0.358504782,,
6648,BK11_02,152.2683,0.035353265,,
6649,BK11_02,126.7582,-0.164924171,,
6650,BK11_02,134.498,-0.104159717,,
6651,BK11_02,81.2205,-0.522436441,,
6652,BK11_02,114.3,-0.262732347,,
6653,BK11_02,125.4509,-0.175187662,,
6654,BK11_02,189.3442,0.326432726,,
6655,BK11_02,135.6767,-0.094905852,,
6656,BK11_02,96.7005,-0.400904393,,
6657,BK11_02,223.3982,0.59378753,,
130,BS11_05,88.6152,-0.464381336,,
131,BS11_05,91.49,-0.441811547,,
132,BS11_05,101.4749,-0.36342102,,
133,BS11_05,102.0109,-0.359212934,,
134,BS11_05,103.2926,-0.349150426,,
135,BS11_05,107.6771,-0.314728122,,
136,BS11_05,108.0802,-0.311563421,,
137,BS11_05,109.0546,-0.303913497,,
138,BS11_05,109.41,-0.301123284,,
139,BS11_05,110.4368,-0.293061972,,
140,BS11_05,115.5024,-0.253292415,,
141,BS11_05,115.8305,-0.250716533,,
142,BS11_05,122.7331,-0.196524859,,
143,BS11_05,124.9042,-0.179479753,,
144,BS11_05,129.8333,-0.140781845,,
145,BS11_05,130.6639,-0.134260881,,
146,BS11_05,130.757,-0.133529962,,
147,BS11_05,133.5523,-0.11158432,,
148,BS11_05,134.5124,-0.104046664,,
149,BS11_05,134.556,-0.103704364,,
150,BS11_05,145.559,-0.017320829,,
151,BS11_05,145.985,-0.013976343,,
152,BS11_05,147.4006,-0.002862598,,
153,BS11_05,148.4629,0.005477421,,
154,BS11_05,148.872,0.008689227,,
155,BS11_05,149.2349,0.011538322,,
156,BS11_05,152.0115,0.033337151,,
157,BS11_05,152.977,0.040917203,,
158,BS11_05,153.302,0.043468748,,
159,BS11_05,154.5725,0.053443326,,
160,BS11_05,156.1682,0.065971019,,
161,BS11_05,157.3443,0.075204471,,
162,BS11_05,157.4571,0.076090053,,
163,BS11_05,160.0471,0.096423904,,
164,BS11_05,162.8558,0.118474748,,
165,BS11_05,167.6998,0.156504544,,
166,BS11_05,169.3955,0.169817327,,
167,BS11_05,172.3292,0.192849535,,
168,BS11_05,174.7697,0.212009675,,
169,BS11_05,175.2097,0.215464074,,
170,BS11_05,176.629,0.226606867,,
171,BS11_05,177.4367,0.232948045,,
172,BS11_05,177.9767,0.237187535,,
173,BS11_05,178.9063,0.244485738,,
174,BS11_05,180.8477,0.25972749,,
175,BS11_05,183.6146,0.281450166,,
176,BS11_05,185.2864,0.294575313,,
177,BS11_05,191.1522,0.340627167,,
178,BS11_05,192.7974,0.35354348,,
179,BS11_05,200.2171,0.411794858,,
180,BS11_05,201.1396,0.41903732,,
181,BS11_05,202.322,0.428320233,,
182,BS11_05,204.9154,0.448680777,,
183,BS11_05,209.0997,0.481531329,,
184,BS11_05,211.7784,0.502561555,,
185,BS11_05,213.1604,0.513411509,,
186,BS11_05,220.3899,0.570169645,,
187,BS11_05,222.3566,0.585610025,,
188,BS11_05,225.7585,0.612318027,,
189,BS11_05,230.3528,0.648387451,,
190,BS11_05,231.1743,0.654836972,,
191,BS11_05,232.2176,0.663027823,,
192,BS11_05,233.8892,0.6761514,,
193,BS11_05,236.1136,0.693614959,,
194,BS11_05,243.0848,0.748345205,,
195,BS11_05,244.7134,0.761131193,,
196,BS11_05,244.9822,0.763241517,,
197,BS11_05,251.6575,0.81564868,,
198,BS11_05,257.3498,0.860338401,,
199,BS11_05,260.4973,0.885049132,,
200,BS11_05,262.0784,0.897462202,,
201,BS11_05,265.3064,0.922804931,,
202,BS11_05,265.6828,0.925760013,,
203,BS11_05,268.1687,0.945276584,,
204,BS11_05,269.0381,0.952102163,,
205,BS11_05,270.8372,0.966226731,,
206,BS11_05,271.6262,0.972421097,,
207,BS11_05,273.6257,0.988118986,,
208,BS11_05,277.8579,1.021345597,,
209,BS11_05,283.8742,1.068579012,,
210,BS11_05,293.989,1.147989371,,
211,BS11_05,297.4024,1.174787658,,
212,BS11_05,324.3581,1.386414366,,
213,BS11_05,327.9435,1.414563009,,
214,BS11_05,335.4904,1.473813023,,
215,BS11_05,345.5633,1.552894429,,
216,BS11_05,346.2398,1.558205568,,
217,BS11_05,359.7877,1.664568878,,
218,BS11_05,376.8284,1.798353837,,
219,BS11_05,385.661,1.867697763,,
220,BS11_05,403.7047,2.009357183,,
221,BS11_05,416.2976,2.108222876,,
222,BS11_05,428.7748,2.206180219,,
223,BS11_05,440.1423,2.29542541,,
224,BS11_05,440.1541,2.29551805,,
225,BS11_05,464.8133,2.489115149,,
226,BS11_05,469.1688,2.523309776,,
227,BS11_05,496.2011,2.735537863,,
228,BS11_05,498.981,2.757362601,,
229,BS11_05,522.212,2.939747033,,
230,BS11_05,527.143,2.978459858,,
231,BS11_05,531.2682,3.010846421,,
232,BS11_05,537.8221,3.062300484,,
233,BS11_05,576.2471,3.363971605,,
234,BS11_05,678.8874,4.169791105,,
235,BS11_05,762.5496,4.826615299,,
236,BS11_05,1343.9478,9.391118787,,
237,BS11_05,1368.9872,9.5877008,,
238,BS11_05,2073.7171,15.12047006,,
6658,BS11_05,86.8502,,,
6659,BS11_05,81.4016,,,
6660,BS11_05,87.8584,,,
6661,BS11_05,81.2643,,,
6662,BS11_05,81.4345,,,
6663,BS11_05,82.7607,,,
6664,BS11_05,81.1509,,,
6665,BS11_05,83.1155,,,
6666,BS11_05,89.4377,,,
6667,BS11_05,105.5565,,,
6668,BS11_05,85.7793,,,
6669,BS11_05,82.8751,,,
6670,BS11_05,81.5213,,,
6671,BS11_05,76.3657,,,
6672,BS11_05,85.6106,,,
6673,BS11_05,81.7501,,,
6674,BS11_05,77.8883,,,
6675,BS11_05,86.5548,,,
6676,BS11_05,84.4112,,,
6677,BS11_05,83.8122,,,
6678,BS11_05,89.6794,,,
6679,BS11_05,75.8767,,,
6680,BS11_05,74.6293,,,
6681,BS11_05,99.1282,,,
6682,BS11_05,80.2237,,,
6683,BS11_05,75.7321,,,
6684,BS11_05,84.0219,,,
6685,BS11_05,83.5858,,,
6686,BS11_05,83.8264,,,
6687,BS11_05,82.1797,,,
6688,BS11_05,83.3414,,,
6689,BS11_05,75.6137,,,
6690,BS11_05,76.258,,,
6691,BS11_05,76.9356,,,
6692,BS11_05,83.9119,,,
6693,BS11_05,83.0079,,,
6694,BS11_05,85.7514,,,
6695,BS11_05,81.8066,,,
6696,BS11_05,82.9686,,,
6697,BS11_05,81.4955,,,
6698,BS11_05,74.6892,,,
6699,BS11_05,89.8742,,,
6700,BS11_05,78.9254,,,
6701,BS11_05,116.982,,,
6702,BS11_05,83.9323,,,
6703,BS11_05,83.6591,,,
6704,BS11_05,88.3761,,,
6705,BS11_05,99.8477,,,
6706,BS11_05,75.0688,,,
6707,BS11_05,81.8516,,,
6708,BS11_05,75.8879,,,
6709,BS11_05,87.7371,,,
6710,BS11_05,86.7692,,,
6711,BS11_05,77.2038,,,
6712,BS11_05,89.4864,,,
6713,BS11_05,82.09,,,
6714,BS11_05,77.1454,,,
6715,BS11_05,85.9687,,,
6716,BS11_05,79.7346,,,
6717,BS11_05,72.7612,,,
6718,BS11_05,81.1307,,,
6719,BS11_05,77.1286,,,
6720,BS11_05,81.3797,,,
6721,BS11_05,87.0158,,,
6722,BS11_05,73.7569,,,
6723,BS11_05,77.7923,,,
6724,BS11_05,84.4429,,,
6725,BS11_05,82.4383,,,
6726,BS11_05,78.1347,,,
6727,BS11_05,81.913,,,
6728,BS11_05,85.6677,,,
6729,BS11_05,80.2434,,,
6730,BS11_05,75.6918,,,
6731,BS11_05,80.3112,,,
6732,BS11_05,131.1288,,,
6733,BS11_05,74.2019,,,
6734,BS11_05,81.9512,,,
6735,BS11_05,78.6781,,,
6736,BS11_05,76.572,,,
6737,BS11_05,88.5587,,,
6738,BS11_05,85.3089,,,
6739,BS11_05,79.9698,,,
6740,BS11_05,75.7378,,,
6741,BS11_05,76.431,,,
6742,BS11_05,83.1644,,,
6743,BS11_05,77.2914,,,
6744,BS11_05,79.4257,,,
6745,BS11_05,96.3391,,,
6746,BS11_05,75.6922,,,
6747,BS11_05,79.6826,,,
6748,BS11_05,88.9012,,,
6749,BS11_05,79.7582,,,
6750,BS11_05,79.5705,,,
6751,BS11_05,86.386,,,
6752,BS11_05,80.7748,,,
6753,BS11_05,83.5224,,,
6754,BS11_05,83.3638,,,
6755,BS11_05,93.6989,,,
6756,BS11_05,82.0828,,,
6757,BS11_05,82.875,,,
6758,BS11_05,77.5309,,,
6759,BS11_05,78.0884,,,
6760,BS11_05,86.8598,,,
6761,BS11_05,86.8459,,,
6762,BS11_05,100.5559,,,
6763,BS11_05,83.6441,,,
6764,BS11_05,80.2892,,,
6765,BS11_05,98.2384,,,
6766,BS11_05,86.6287,,,
6767,BS11_05,84.0236,,,
6768,BS11_05,86.244,,,
6769,BS11_05,83.0263,,,
6770,BS11_05,81.0422,,,
6771,BS11_05,74.8747,,,
6772,BS11_05,96.6701,,,
6773,BS11_05,85.28,,,
6774,BS11_05,86.4897,,,
6775,BS11_05,82.3887,,,
6776,BS11_05,56.9999,,,
6777,BS11_05,83.3693,,,
6778,BS11_05,75.6335,,,
6779,BS11_05,129.2928,,,
6780,BS11_05,76.256,,,
6781,BS11_05,76.7314,,,
6782,BS11_05,75.8495,,,
6783,BS11_05,80.4499,,,
6784,BS11_05,83.174,,,
6785,BS11_05,70.1255,,,
6786,BS11_05,76.3544,,,
6787,BS11_05,78.9237,,,
6788,BS11_05,78.5577,,,
6789,BS11_05,91.1184,,,
6790,BS11_05,85.7273,,,
6791,BS11_05,77.2648,,,
6792,BS11_05,114.5979,,,
6793,BS11_05,81.7636,,,
6794,BS11_05,81.6064,,,
6795,BS11_05,85.5364,,,
6796,BS11_05,69.5585,,,
6797,BS11_05,85.2525,,,
6798,BS11_05,71.6952,,,
6799,BS11_05,73.5493,,,
6800,BS11_05,84.7865,,,
6801,BS11_05,79.773,,,
6802,BS11_05,79.0969,,,
6803,BS11_05,92.6563,,,
6804,BS11_05,82.0719,,,
6805,BS11_05,78.7763,,,
6806,BS11_05,76.0375,,,
6807,BS11_05,128.1075,,,
6808,BS11_05,85.9404,,,
6809,BS11_05,80.3871,,,
6810,BS11_05,76.9544,,,
6811,BS11_05,85.6938,,,
6812,BS11_05,80.7381,,,
6813,BS11_05,79.168,,,
6814,BS11_05,95.838,,,
6815,BS11_05,76.3523,,,
6816,BS11_05,76.316,,,
6817,BS11_05,73.4763,,,
6818,BS11_05,86.6193,,,
6819,BS11_05,118.8602,,,
6820,BS11_05,96.9069,,,
6821,BS11_05,183.0269,,,
6822,BS11_05,73.0774,,,
6823,BS11_05,70.521,,,
6824,BS11_05,82.0506,,,
6825,BS11_05,99.7287,,,
6826,BS11_05,80.2992,,,
6827,BS11_05,74.3522,,,
6828,BS11_05,87.6148,,,
6829,BS11_05,80.3414,,,
6830,BS11_05,90.4446,,,
6831,BS11_05,65.5976,,,
6832,BS11_05,82.9395,,,
6833,BS11_05,85.378,,,
6834,BS11_05,71.7762,,,
6835,BS11_05,79.6069,,,
6836,BS11_05,81.5532,,,
6837,BS11_05,65.8549,,,
6838,BS11_05,81.6313,,,
6839,BS11_05,77.3877,,,
6840,BS11_05,68.2925,,,
6841,BS11_05,120.7581,,,
6842,BS11_05,83.4053,,,
6843,BS11_05,76.4971,,,
6844,BS11_05,74.6066,,,
6845,BS11_05,92.3992,,,
6846,BS11_05,86.0047,,,
6847,BS11_05,79.4794,,,
6848,BS11_05,99.1376,,,
6849,BS11_05,266.8858,,,
6850,BS11_05,74.0473,,,
6851,BS11_05,93.2439,,,
6852,BS11_05,71.6646,,,
6853,BS11_05,82.7018,,,
6854,BS11_05,84.2764,,,
6855,BS11_05,78.0311,,,
6856,BS11_05,80.9739,,,
6857,BS11_05,87.2352,,,
6858,BS11_05,81.4901,,,
6859,BS11_05,75.0289,,,
6860,BS11_05,103.4306,,,
6861,BS11_05,84.4764,,,
6862,BS11_05,76.22,,,
6863,BS11_05,88.1832,,,
6864,BS11_05,78.7466,,,
6865,BS11_05,137.1799,,,
6866,BS11_05,94.2375,,,
6867,BS11_05,83.6788,,,
6868,BS11_05,72.5464,,,
6869,BS11_05,72.7985,,,
6870,BS11_05,84.5631,,,
6871,BS11_05,76.3988,,,
6872,BS11_05,87.2782,,,
6873,BS11_05,109.2777,,,
6874,BS11_05,78.2266,,,
6875,BS11_05,75.845,,,
6876,BS11_05,97.483,,,
6877,BS11_05,88.049,,,
6878,BS11_05,75.4405,,,
6879,BS11_05,78.2629,,,
6880,BS11_05,89.0364,,,
6881,BS11_05,76.3773,,,
6882,BS11_05,87.7846,,,
6883,BS11_05,84.8104,,,
6884,BS11_05,71.462,,,
6885,BS11_05,104.2761,,,
6886,BS11_05,88.9417,,,
6887,BS11_05,67.7812,,,
6888,BS11_05,89.5578,,,
6889,BS11_05,77.8532,,,
6890,BS11_05,89.2549,,,
6891,BS11_05,72.9269,,,
6892,BS11_05,73.6285,,,
6893,BS11_05,75.7996,,,
6894,BS11_05,83.5634,,,
6895,BS11_05,91.4037,,,
6896,BS11_05,80.0423,,,
6897,BS11_05,123.5139,,,
6898,BS11_05,85.4916,,,
6899,BS11_05,82.0943,,,
6900,BS11_05,64.8705,,,
6901,BS11_05,76.8766,,,
6902,BS11_05,103.7167,,,
6903,BS11_05,100.1807,,,
6904,BS11_05,83.8634,,,
6905,BS11_05,91.8635,,,
6906,BS11_05,74.8645,,,
6907,BS11_05,109.3815,,,
6908,BS11_05,89.9518,,,
6909,BS11_05,71.0921,,,
6910,BS11_05,89.261,,,
6911,BS11_05,84.2225,,,
6912,BS11_05,81.2996,,,
6913,BS11_05,86.7034,,,
6914,BS11_05,95.792,,,
6915,BS11_05,84.5597,,,
6916,BS11_05,81.9297,,,
6917,BS11_05,60.5865,,,
6918,BS11_05,80.8598,,,
6919,BS11_05,85.3594,,,
6920,BS11_05,80.646,,,
6921,BS11_05,81.8527,,,
6922,BS11_05,79.0075,,,
6923,BS11_05,91.3352,,,
6924,BS11_05,73.7356,,,
6925,BS11_05,75.1514,,,
6926,BS11_05,74.954,,,
6927,BS11_05,93.7331,,,
6928,BS11_05,70.1001,,,
6929,BS11_05,100.201,,,
6930,BS11_05,73.9511,,,
6931,BS11_05,102.0361,,,
6932,BS11_05,104.594,,,
6933,BS11_05,96.5106,,,
6934,BS11_05,58.3388,,,
6935,BS11_05,87.8417,,,
6936,BS11_05,90.1172,,,
6937,BS11_05,87.448,,,
6938,BS11_05,82.8226,,,
6939,BS11_05,77.6509,,,
6940,BS11_05,84.4022,,,
6941,BS11_05,100.6258,,,
6942,BS11_05,78.5886,,,
6943,BS11_05,100.0941,,,
6944,BS11_05,87.9056,,,
6945,BS11_05,79.2422,,,
6946,BS11_05,80.2919,,,
6947,BS11_05,97.215,,,
6948,BS11_05,87.5687,,,
6949,BS11_05,74.3777,,,
6950,BS11_05,73.9428,,,
6951,BS11_05,74.5058,,,
6952,BS11_05,69.4582,,,
6953,BS11_05,63.1315,,,
6954,BS11_05,90.0064,,,
6955,BS11_05,84.73,,,
6956,BS11_05,73.6452,,,
6957,BS11_05,71.8139,,,
6958,BS11_05,127.6517,,,
6959,BS11_05,72.2369,,,
6960,BS11_05,71.0832,,,
6961,BS11_05,84.6767,,,
6962,BS11_05,85.528,,,
6963,BS11_05,74.5303,,,
6964,BS11_05,112.1649,,,
6965,BS11_05,77.9658,,,
6966,BS11_05,77.0174,,,
6967,BS11_05,187.1901,,,
6968,BS11_05,86.8902,,,
6969,BS11_05,75.3612,,,
6970,BS11_05,84.1649,,,
6971,BS11_05,96.6563,,,
6972,BS11_05,80.7745,,,
6973,BS11_05,97.8889,,,
6974,BS11_05,71.3516,,,
6975,BS11_05,72.2544,,,
6976,BS11_05,90.2551,,,
6977,BS11_05,75.5069,,,
6978,BS11_05,75.2392,,,
6979,BS11_05,62.8201,,,
6980,BS11_05,62.7579,,,
6981,BS11_05,186.4741,,,
6982,BS11_05,59.9314,,,
6983,BS11_05,82.521,,,
6984,BS11_05,95.012,,,
6985,BS11_05,70.5423,,,
6986,BS11_05,87.1086,,,
6987,BS11_05,80.8383,,,
6988,BS11_05,68.8075,,,
6989,BS11_05,100.2879,,,
6990,BS11_05,79.9448,,,
6991,BS11_05,76.7318,,,
6992,BS11_05,248.1806,,,
6993,BS11_05,160.8962,,,
6994,BS11_05,77.1181,,,
6995,BS11_05,77.8991,,,
6996,BS11_05,80.7989,,,
6997,BS11_05,82.95,,,
6998,BS11_05,125.8643,,,
6999,BS11_05,86.7445,,,
7000,BS11_05,97.7462,,,
7001,BS11_05,82.8426,,,
7002,BS11_05,103.5295,,,
7003,BS11_05,91.193,,,
7004,BS11_05,67.5782,,,
7005,BS11_05,71.9359,,,
7006,BS11_05,88.357,,,
7007,BS11_05,80.7513,,,
7008,BS11_05,76.659,,,
7009,BS11_05,65.9981,,,
7010,BS11_05,90.1889,,,
7011,BS11_05,92.7232,,,
7012,BS11_05,89.8186,,,
7013,BS11_05,81.765,,,
7014,BS11_05,84.6035,,,
7015,BS11_05,66.217,,,
7016,BS11_05,71.0572,,,
7017,BS11_05,76.8978,,,
7018,BS11_05,78.9078,,,
7019,BS11_05,80.4795,,,
7020,BS11_05,75.3896,,,
7021,BS11_05,107.5231,,,
7022,BS11_05,78.1668,,,
7023,BS11_05,89.0859,,,
7024,BS11_05,89.0459,,,
7025,BS11_05,110.3186,,,
7026,BS11_05,93.6711,,,
7027,BS11_05,64.6419,,,
7028,BS11_05,97.8036,,,
7029,BS11_05,70.0773,,,
7030,BS11_05,76.9134,,,
7031,BS11_05,75.5833,,,
7032,BS11_05,84.1692,,,
7033,BS11_05,56.5198,,,
7034,BS11_05,109.2068,,,
7035,BS11_05,148.1073,,,
7036,BS11_05,105.7525,,,
7037,BS11_05,66.2304,,,
7038,BS11_05,81.7416,,,
7039,BS11_05,65.2561,,,
7040,BS11_05,80.7811,,,
7041,BS11_05,65.739,,,
7042,BS11_05,84.466,,,
7043,BS11_05,162.4243,,,
7044,BS11_05,99.1307,,,
7045,BS11_05,90.1371,,,
7046,BS11_05,74.6368,,,
7047,BS11_05,196.038,,,
7048,BS11_05,88.3323,,,
7049,BS11_05,78.1796,,,
7050,BS11_05,90.1605,,,
7051,BS11_05,90.3506,,,
7052,BS11_05,74.6265,,,
7053,BS11_05,64.5029,,,
7054,BS11_05,71.0464,,,
7055,BS11_05,130.5297,,,
7056,BS11_05,75.318,,,
7057,BS11_05,149.6712,,,
7058,BS11_05,67.8113,,,
7059,BS11_05,101.2411,,,
7060,BS11_05,182.8431,,,
7061,BS11_05,64.3474,,,
7062,BS11_05,65.5544,,,
7063,BS11_05,80.4613,,,
7064,BS11_05,80.6449,,,
7065,BS11_05,70.7041,,,
7066,BS11_05,101.416,,,
7067,BS11_05,81.3811,,,
7068,BS11_05,81.5974,,,
7069,BS11_05,685.9099,,,
7070,BS11_05,107.6697,,,
7071,BS11_05,82.3543,,,
7072,BS11_05,70.2519,,,
7073,BS11_05,159.7532,,,
7074,BS11_05,65.7513,,,
7075,BS11_05,72.8963,,,
7076,BS11_05,83.4956,,,
7077,BS11_05,89.5011,,,
7078,BS11_05,92.9776,,,
7079,BS11_05,103.4545,,,
7080,BS11_05,92.3456,,,
7081,BS11_05,105.8054,,,
7082,BS11_05,125.3721,,,
7083,BS11_05,91.2662,,,
7084,BS11_05,86.5046,,,
7085,BS11_05,69.6375,,,
7086,BS11_05,65.5284,,,
7087,BS11_05,68.9878,,,
7088,BS11_05,102.6215,,,
7089,BS11_05,121.6171,,,
7090,BS11_05,100.8879,,,
7091,BS11_05,98.2748,,,
7092,BS11_05,85.6576,,,
7093,BS11_05,104.1954,,,
7094,BS11_05,108.8456,,,
7095,BS11_05,73.3605,,,
7096,BS11_05,138.7832,,,
7097,BS11_05,98.3614,,,
7098,BS11_05,90.6452,,,
7099,BS11_05,119.4699,,,
7100,BS11_05,76.8297,,,
7101,BS11_05,71.6358,,,
7102,BS11_05,100.1985,,,
7103,BS11_05,134.9104,,,
7104,BS11_05,65.6008,,,
7105,BS11_05,76.6581,,,
7106,BS11_05,127.8839,,,
7107,BS11_05,105.8332,,,
7108,BS11_05,118.472,,,
7109,BS11_05,299.5731,,,
7110,BS11_05,69.6533,,,
7111,BS11_05,89.4403,,,
7112,BS11_05,59.9114,,,
7113,BS11_05,64.8558,,,
7114,BS11_05,82.7227,,,
7115,BS11_05,83.4174,,,
7116,BS11_05,103.3582,,,
7117,BS11_05,69.547,,,
7118,BS11_05,70.7219,,,
7119,BS11_05,63.34,,,
7120,BS11_05,90.1284,,,
7121,BS11_05,92.9226,,,
7122,BS11_05,78.5957,,,
7123,BS11_05,200.6303,,,
7124,BS11_05,89.2224,,,
7125,BS11_05,78.877,,,
7126,BS11_05,102.722,,,
7127,BS11_05,69.723,,,
7128,BS11_05,51.5197,,,
7129,BS11_05,60.1055,,,
